region,sub_region,country,state_province,city
Americas,"North America",USA,UT,"BRIGHAM CITY UT"
Americas,"North America",USA,CO,"BRIGHTON CO"
Americas,"North America",USA,NY,"BRIGHTON NY"
Americas,"North America",USA,CT,"BRISTOL CT"
Americas,"North America",USA,RI,"BRISTOL RI"
Americas,"North America",USA,TN,"BRISTOL TN"
Americas,"North America",USA,VA,"BRISTOL VA"
Americas,"North America",USA,MA,"BROCKTON MA"
Americas,"North America",USA,OK,"BROKEN ARROW OK"
Americas,"North America",USA,WI,"BROOKFIELD WI"
Americas,"North America",USA,SD,"BROOKINGS SD"
Americas,"North America",USA,MA,"BROOKLINE MA"
Americas,"North America",USA,MN,"BROOKLYN CENTER MN"
Americas,"North America",USA,MN,"BROOKLYN PARK MN"
Americas,"North America",USA,CO,"BROOMFIELD CO"
Americas,"North America",USA,WI,"BROWN DEER WI"
Americas,"North America",USA,IN,"BROWNSBURG IN"
Americas,"North America",USA,TX,"BROWNSVILLE TX"
Americas,"North America",USA,TN,"BROWNSVILLE TN"
Americas,"North America",USA,GA,"BRUNSWICK GA"
Americas,"North America",USA,ME,"BRUNSWICK ME"
Americas,"North America",USA,OH,"BRUNSWICK OH"
Americas,"North America",USA,TX,"BRYAN TX"
Americas,"North America",USA,AZ,"BUCKEYE AZ"
Americas,"North America",USA,CA,"BUENA PARK CA"
Americas,"North America",USA,NY,"BUFFALO NY"
Americas,"North America",USA,IL,"BUFFALO GROVE IL"
Americas,"North America",USA,GA,"BUFORD GA"
Americas,"North America",USA,AZ,"BULLHEAD CITY AZ"
Americas,"North America",USA,CA,"BURBANK CA"
Americas,"North America",USA,IL,"BURBANK IL"
Americas,"North America",USA,WA,"BURIEN WA"
Americas,"North America",USA,VA,"BURKE VA"
Americas,"North America",USA,TX,"BURLESON TX"
Americas,"North America",USA,CA,"BURLINGAME CA"
Americas,"North America",USA,VT,"BURLINGTON VT"
Americas,"North America",USA,NC,"BURLINGTON NC"
Americas,"North America",USA,IA,"BURLINGTON IA"
Americas,"North America",USA,MA,"BURLINGTON MA"
Americas,"North America",USA,NJ,"BURLINGTON NJ"
Americas,"North America",USA,WI,"BURLINGTON WI"
Americas,"North America",USA,MS,"BURNSVILLE MS"
Americas,"North America",USA,MT,"BUTTE MT"
Americas,"North America",USA,MI,"CADILLAC MI"
Americas,"North America",USA,IL,"CAHOKIA IL"
Americas,"North America",USA,CA,CALABASAS
Americas,"North America",USA,ID,CALDWELL
Americas,"North America",USA,CA,CALEXICO
Americas,"North America",USA,CA,"CALIFORNIA CITY CA"
Americas,"North America",USA,IL,"CALUMET CITY"
Americas,"North America",USA,CA,CAMARILLO
Americas,"North America",USA,WA,"CAMAS WA"
Americas,"North America",USA,MA,"CAMBRIDGE MA"
Americas,"North America",USA,NJ,CAMDEN
Americas,"North America",USA,ME,"CAMDEN ME"
Americas,"North America",USA,CA,"CAMPBELL CA"
Americas,"North America",USA,NY,CANANDAIGUA
Americas,"North America",USA,CO,"CANON CITY"
Americas,"North America",USA,MI,CANTON
Americas,"North America",USA,GA,"CANTON GA"
Americas,"North America",USA,IL,"CANTON IL"
Americas,"North America",USA,MA,"CANTON MA"
Americas,"North America",USA,OH,"CANTON OH"
Americas,"North America",USA,TX,"CANYON LAKE"
Americas,"North America",USA,CA,"CANYON LAKE CA"
Americas,"North America",USA,FL,"CAPE CANAVERAL"
Americas,"North America",USA,FL,"CAPE CORAL"
Americas,"North America",USA,ME,"CAPE ELIZABETH"
Americas,"North America",USA,MO,"CAPE GIRARDEAU"
Americas,"North America",USA,CA,"CAPISTRANO BEACH"
Americas,"North America",USA,CA,CAPITOLA
Americas,"North America",USA,IL,CARBONDALE
Americas,"North America",USA,PA,"CARBONDALE PA"
Americas,"North America",USA,PA,"CARLISLE PA"
Americas,"North America",USA,CA,CARLSBAD
Americas,"North America",USA,NM,"CARLSBAD NM"
Americas,"North America",USA,IN,CARMEL
Americas,"North America",USA,CA,CARMICHAEL
Americas,"North America",USA,IL,"CAROL STREAM"
Americas,"North America",USA,PR,CAROLINA
Americas,"North America",USA,IL,CARPENTERSVILLE
Americas,"North America",USA,CA,CARPINTERIA
Americas,"North America",USA,NC,CARRBORO
Americas,"North America",USA,TX,CARROLLTON
Americas,"North America",USA,GA,"CARROLLTON GA"
Americas,"North America",USA,NV,CARSON
Americas,"North America",USA,NV,"CARSON CITY"
Americas,"North America",USA,NJ,CARTERET
Americas,"North America",USA,GA,CARTERSVILLE
Americas,"North America",USA,MO,CARTHAGE
Americas,"North America",USA,NC,CARY
Americas,"North America",USA,IL,"CARY IL"
Americas,"North America",USA,AZ,"CASA GRANDE"
Americas,"North America",USA,WY,CASPER
Americas,"North America",USA,CO,"CASTLE ROCK"
Americas,"North America",USA,CA,"CASTRO VALLEY"
Americas,"North America",USA,CA,"CATHEDRAL CITY"
Americas,"North America",USA,MD,CATONSVILLE
Americas,"North America",USA,UT,"CEDAR CITY"
Americas,"North America",USA,IA,"CEDAR FALLS"
Americas,"North America",USA,NJ,"CEDAR GROVE"
Americas,"North America",USA,IN,"CEDAR LAKE"
Americas,"North America",USA,TX,"CEDAR PARK"
Americas,"North America",USA,IA,"CEDAR RAPIDS"
Americas,"North America",USA,CO,CENTENNIAL
Americas,"North America",USA,OH,CENTERVILLE
Americas,"North America",USA,UT,"CENTERVILLE UT"
Americas,"North America",USA,RI,"CENTRAL FALLS"
Americas,"North America",USA,OR,"CENTRAL POINT"
Americas,"North America",USA,WA,CENTRALIA
Americas,"North America",USA,VA,CENTREVILLE
Americas,"North America",USA,CA,CERRITOS
Americas,"North America",USA,PA,CHAMBERSBURG
Americas,"North America",USA,IL,CHAMPAIGN-URBANA
Americas,"North America",USA,IL,CHAMPAIGN-URBANA
Americas,"North America",USA,AZ,CHANDLER
Americas,"North America",USA,MN,CHANHASSEN
Americas,"North America",USA,VA,CHANTILLY
Americas,"North America",USA,VA,"CHANTILLY VA"
Americas,"North America",USA,NC,"CHAPEL HILL"
Americas,"North America",USA,NC,"CHAPEL HILL NC"
Americas,"North America",USA,SC,CHARLESTON
Americas,"North America",USA,SC,"CHARLESTON SC"
Americas,"North America",USA,WV,"CHARLESTON WV"
Americas,"North America",USA,NH,"CHARLESTOWN NH"
Americas,"North America",USA,NC,CHARLOTTE
Americas,"North America",USA,NC,"CHARLOTTE NC"
Americas,"North America",USA,VA,"CHARLOTTESVILLE VA"
Americas,"North America",USA,MA,CHARLTON
Americas,"North America",USA,MN,CHASKA
Americas,"North America",USA,TN,CHATTANOOGA
Americas,"North America",USA,MA,"CHELMSFORD MA"
Americas,"North America",USA,MA,CHELSEA
Americas,"North America",USA,NJ,"CHERRY HILL"
Americas,"North America",USA,VA,CHESAPEAKE
Americas,"North America",USA,CT,CHESHIRE
Americas,"North America",USA,IN,CHESTER
Americas,"North America",USA,PA,"CHESTER PA"
Americas,"North America",USA,MO,"CHESTERFIELD MO"
Americas,"North America",USA,IN,CHESTERTON
Americas,"North America",USA,WY,CHEYENNE
Americas,"North America",USA,IL,CHICAGO
Americas,"North America",USA,IL,"CHICAGO HEIGHTS IL"
Americas,"North America",USA,IL,"CHICAGO IL"
Americas,"North America",USA,IL,"CHICAGO RIDGE"
Americas,"North America",USA,CA,CHICO
Americas,"North America",USA,MA,CHICOPEE
Americas,"North America",USA,OH,CHILLICOTHE
Americas,"North America",USA,CA,CHINO
Americas,"North America",USA,CA,"CHINO HILLS"
Americas,"North America",USA,OK,CHOCTAW
Americas,"North America",USA,CA,CHOWCHILLA
Americas,"North America",USA,VA,CHRISTIANSBURG
Americas,"North America",USA,CA,"CHULA VISTA"
Americas,"North America",USA,OH,CINCINNATI
Americas,"North America",USA,CA,"CITRUS HEIGHTS"
Americas,"North America",USA,PR,"CIUDAD REAL"
Americas,"North America",USA,CA,CLAREMONT
Americas,"North America",USA,CA,"CLAREMONT CA"
Americas,"North America",USA,OK,CLAREMORE
Americas,"North America",USA,NJ,CLARK
Americas,"North America",USA,WV,CLARKSBURG
Americas,"North America",USA,TN,CLARKSVILLE
Americas,"North America",USA,IN,"CLARKSVILLE IN"
Americas,"North America",USA,DE,CLAYMONT
Americas,"North America",USA,MI,CLAYTON
Americas,"North America",USA,CA,"CLAYTON CA"
Americas,"North America",USA,NC,"CLAYTON NC"
Americas,"North America",USA,CA,CLEARLAKE
Americas,"North America",USA,FL,CLEARWATER
Americas,"North America",USA,SC,CLEMSON
Americas,"North America",USA,FL,CLERMONT
Americas,"North America",USA,OH,"CLEVELAND HEIGHTS"
Americas,"North America",USA,OH,"CLEVELAND OH"
Americas,"North America",USA,TN,"CLEVELAND TN"
Americas,"North America",USA,NJ,"CLIFFSIDE PARK"
Americas,"North America",USA,NJ,CLIFTON
Americas,"North America",USA,MD,CLINTON
Americas,"North America",USA,CT,"CLINTON CT"
Americas,"North America",USA,MA,"CLINTON MA"
Americas,"North America",USA,IA,CLIVE
Americas,"North America",USA,CA,CLOVIS
Americas,"North America",USA,NM,"CLOVIS NM"
Americas,"North America",USA,CA,COACHELLA
Americas,"North America",USA,PA,COATESVILLE
Americas,"North America",USA,FL,COCOA
Americas,"North America",USA,FL,"COCOA BEACH"
Americas,"North America",USA,FL,"COCONUT CREEK"
Americas,"North America",USA,NY,COHOES
Americas,"North America",USA,VT,"COLCHESTER VT"
Americas,"North America",USA,MI,COLDWATER
Americas,"North America",USA,MD,"COLLEGE PARK"
Americas,"North America",USA,GA,"COLLEGE PARK GA"
Americas,"North America",USA,WA,"COLLEGE PLACE"
Americas,"North America",USA,TX,"COLLEGE STATION"
Americas,"North America",USA,TX,COLLEYVILLE
Americas,"North America",USA,TN,COLLIERVILLE
Americas,"North America",USA,NJ,COLLINGSWOOD
Americas,"North America",USA,IL,COLLINSVILLE
Americas,"North America",USA,NJ,"COLONIA NJ"
Americas,"North America",USA,VA,"COLONIAL HEIGHTS"
Americas,"North America",USA,CO,"COLORADO SPRINGS"
Americas,"North America",USA,CA,COLTON
Americas,"North America",USA,MD,"COLUMBIA MD"
Americas,"North America",USA,MO,"COLUMBIA MO"
Americas,"North America",USA,PA,"COLUMBIA PA"
Americas,"North America",USA,SC,"COLUMBIA SC"
Americas,"North America",USA,SC,"COLUMBIA SC"
Americas,"North America",USA,TN,"COLUMBIA TN"
Americas,"North America",USA,GA,"COLUMBUS GA"
Americas,"North America",USA,IN,"COLUMBUS IN"
Americas,"North America",USA,MS,"COLUMBUS MS"
Americas,"North America",USA,NE,"COLUMBUS NE"
Americas,"North America",USA,OH,"COLUMBUS OH"
Americas,"North America",USA,OH,"COLUMBUS OH"
Americas,"North America",USA,OH,"COLUMBUS OH"
Americas,"North America",USA,NY,COMMACK
Americas,"North America",USA,CO,"COMMERCE CITY"
Americas,"North America",USA,CA,COMPTON
Americas,"North America",USA,CA,"CONCORD CA"
Americas,"North America",USA,MA,"CONCORD MA"
Americas,"North America",USA,NC,"CONCORD NC"
Americas,"North America",USA,NH,"CONCORD NH"
Americas,"North America",USA,OH,CONNEAUT
Americas,"North America",USA,IN,CONNERSVILLE
Americas,"North America",USA,TX,CONROE
Americas,"North America",USA,AR,CONWAY
Americas,"North America",USA,NH,"CONWAY NH"
Americas,"North America",USA,SC,"CONWAY SC"
Americas,"North America",USA,GA,CONYERS
Americas,"North America",USA,TN,COOKEVILLE
Americas,"North America",USA,MN,"COON RAPIDS"
Americas,"North America",USA,FL,"COOPER CITY"
Americas,"North America",USA,OR,"COOS BAY"
Americas,"North America",USA,NY,COPIAGUE
Americas,"North America",USA,TX,COPPELL
Americas,"North America",USA,TX,"COPPERAS COVE"
Americas,"North America",USA,FL,"CORAL GABLES"
Americas,"North America",USA,FL,"CORAL SPRINGS"
Americas,"North America",USA,IA,CORALVILLE
Americas,"North America",USA,CA,CORCORAN
Americas,"North America",USA,GA,CORDELE
Americas,"North America",USA,NC,CORNELIUS
Americas,"North America",USA,NY,CORNING
Americas,"North America",USA,CA,CORONA
Americas,"North America",USA,CA,CORONADO
Americas,"North America",USA,PR,"COROZAL PR"
Americas,"North America",USA,TX,"CORPUS CHRISTI"
Americas,"North America",USA,CA,"CORTE MADERA"
Americas,"North America",USA,CO,CORTEZ
Americas,"North America",USA,NY,CORTLAND
Americas,"North America",USA,OR,CORVALLIS
Americas,"North America",USA,CA,"COSTA MESA"
Americas,"North America",USA,UT,"COTTONWOOD HEIGHTS"
Americas,"North America",USA,IA,"COUNCIL BLUFFS"
Americas,"North America",USA,CA,COVINA
Americas,"North America",USA,KY,COVINGTON
Americas,"North America",USA,GA,"COVINGTON GA"
Americas,"North America",USA,WA,"COVINGTON WA"
Americas,"North America",USA,NJ,CRANFORD
Americas,"North America",USA,RI,CRANSTON
Americas,"North America",USA,CA,CRESTLINE
Americas,"North America",USA,FL,CRESTVIEW
Americas,"North America",USA,IL,"CRESTWOOD IL"
Americas,"North America",USA,MD,CROFTON
Americas,"North America",USA,TN,CROSSVILLE
Americas,"North America",USA,LA,CROWLEY
Americas,"North America",USA,IN,"CROWN POINT"
Americas,"North America",USA,PA,CROYDON
Americas,"North America",USA,IL,"CRYSTAL LAKE"
Americas,"North America",USA,AL,CULLMAN
Americas,"North America",USA,VA,CULPEPER
Americas,"North America",USA,CA,"CULVER CITY CA"
Americas,"North America",USA,MD,"CUMBERLAND MD"
Americas,"North America",USA,CA,"CUPERTINO CA"
Americas,"North America",USA,OH,"CUYAHOGA FALLS"
Americas,"North America",USA,CA,CYPRESS
Americas,"North America",USA,GA,"DALLAS GA"
Americas,"North America",USA,OR,"DALLAS OR"
Americas,"North America",USA,TX,"DALLAS TX"
Americas,"North America",USA,TX,"DALLAS TX"
Americas,"North America",USA,GA,DALTON
Americas,"North America",USA,CA,"DALY CITY"
Americas,"North America",USA,MD,"DAMASCUS MD"
Americas,"North America",USA,CA,"DANA POINT"
Americas,"North America",USA,CT,DANBURY
Americas,"North America",USA,FL,"DANIA BEACH"
Americas,"North America",USA,MA,DANVERS
Americas,"North America",USA,VA,DANVILLE
Americas,"North America",USA,CA,"DANVILLE CA"
Americas,"North America",USA,IL,"DANVILLE IL"
Americas,"North America",USA,KY,"DANVILLE KY"
Americas,"North America",USA,PA,DARBY
Americas,"North America",USA,CT,"DARIEN CT"
Americas,"North America",USA,IA,DAVENPORT
Americas,"North America",USA,FL,DAVIE
Americas,"North America",USA,CA,DAVIS
Americas,"North America",USA,OH,DAYTON
Americas,"North America",USA,FL,"DAYTONA BEACH"
Americas,"North America",USA,WI,"DE PERE"
Americas,"North America",USA,MI,DEARBORN
Americas,"North America",USA,MI,"DEARBORN HEIGHTS"
Americas,"North America",USA,IL,DECATUR
Americas,"North America",USA,AL,"DECATUR AL"
Americas,"North America",USA,GA,"DECATUR GA"
Americas,"North America",USA,TX,"DEER PARK"
Americas,"North America",USA,NY,"DEER PARK NY"
Americas,"North America",USA,IL,DEERFIELD
Americas,"North America",USA,FL,"DEERFIELD BEACH"
Americas,"North America",USA,IA,DEFIANCE
Americas,"North America",USA,IL,DEKALB
Americas,"North America",USA,CA,DELANO
Americas,"North America",USA,OH,"DELAWARE OH"
Americas,"North America",USA,FL,"DELRAY BEACH"
Americas,"North America",USA,FL,DELTONA
Americas,"North America",USA,LA,"DENHAM SPRINGS"
Americas,"North America",USA,TX,DENISON
Americas,"North America",USA,MA,DENNIS
Americas,"North America",USA,TX,DENTON
Americas,"North America",USA,TX,DENTON
Americas,"North America",USA,CO,DENVER
Americas,"North America",USA,CO,"DENVER CO"
Americas,"North America",USA,NH,DERRY
Americas,"North America",USA,IA,"DES MOINES IA"
Americas,"North America",USA,WA,"DES MOINES WA"
Americas,"North America",USA,IL,"DES PLAINES"
Americas,"North America",USA,CA,"DESERT HOT SPRINGS"
Americas,"North America",USA,TX,DESOTO
Americas,"North America",USA,FL,DESTIN
Americas,"North America",USA,MI,"DETROIT MI"
Americas,"North America",USA,MI,"DETROIT MI"
